fips,calibrated_score,has_enacted_restrictive,va_p_lower,va_p_upper,va_width,set_90,set_80,covered_90,covered_80
16021,0.035,0,0.0,0.0526,0.0526,none_supported,none_supported,1,1
16023,0.0148,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
16025,0.0138,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
16027,0.1618,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
16029,0.026,0,0.0,0.0294,0.0294,none_supported,none_supported,1,1
16031,0.0421,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
16033,0.009,0,0.0,0.0185,0.0185,none_supported,none_supported,1,1
16035,0.0268,0,0.0,0.0333,0.0333,none_supported,none_supported,1,1
16037,0.0166,0,0.0,0.0196,0.0196,none_supported,none_supported,1,1
16039,0.0488,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
16041,0.0431,0,0.0082,0.0682,0.06,none_supported,none_supported,1,1
16043,0.0358,0,0.0,0.05,0.05,none_supported,none_supported,1,1
16045,0.0481,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
16047,0.0472,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
16049,0.0296,0,0.0,0.039,0.039,none_supported,none_supported,1,1
16051,0.0571,0,0.0106,0.0726,0.0619,none_supported,none_supported,1,1
16053,0.0609,0,0.0234,0.0773,0.054,none_supported,none_supported,1,1
16055,0.1246,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
16057,0.0825,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
16059,0.0238,0,0.0,0.0297,0.0297,none_supported,none_supported,1,1
16061,0.0209,0,0.0,0.0244,0.0244,none_supported,none_supported,1,1
16063,0.0265,0,0.0,0.0294,0.0294,none_supported,none_supported,1,1
16065,0.0893,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
16067,0.0505,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
16069,0.0739,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
16071,0.0231,0,0.0,0.024,0.024,none_supported,none_supported,1,1
16073,0.0286,0,0.0,0.0326,0.0326,none_supported,none_supported,1,1
16075,0.0609,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
16077,0.0342,0,0.0,0.039,0.039,none_supported,none_supported,1,1
16079,0.0386,0,0.0,0.0526,0.0526,none_supported,none_supported,1,1
16081,0.0525,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
16083,0.0909,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
16085,0.0396,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
16087,0.035,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
17001,0.0854,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
17003,0.0327,0,0.0,0.0465,0.0465,none_supported,none_supported,1,1
17005,0.055,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17007,0.1057,0,0.0743,0.2169,0.1426,none_supported,none_supported,1,1
17009,0.0287,0,0.0,0.039,0.039,none_supported,none_supported,1,1
17011,0.0705,0,0.0234,0.1125,0.0891,none_supported,none_supported,1,1
17013,0.0284,0,0.0,0.0323,0.0323,none_supported,none_supported,1,1
17015,0.057,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
17017,0.0476,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17019,0.2061,1,0.1735,0.2812,0.1078,none_supported,atypical,0,0
17021,0.0644,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
17023,0.0455,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17025,0.0394,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17027,0.0699,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
17029,0.0872,0,0.0743,0.1429,0.0686,none_supported,none_supported,1,1
17031,0.6569,0,0.3333,1.0,0.6667,enacted_supported,atypical,0,0
17033,0.0556,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17035,0.0382,0,0.0082,0.0571,0.0489,none_supported,none_supported,1,1
17037,0.1735,0,0.1714,0.2787,0.1073,none_supported,none_supported,1,1
17039,0.0519,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17041,0.0564,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
17043,0.4716,0,0.2647,0.5652,0.3005,none_supported,atypical,1,0
17045,0.0491,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17047,0.031,0,0.0,0.039,0.039,none_supported,none_supported,1,1
17049,0.0658,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
17051,0.0512,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17053,0.0493,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17055,0.0759,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
17057,0.0695,0,0.0234,0.1139,0.0905,none_supported,none_supported,1,1
17059,0.0258,0,0.0,0.033,0.033,none_supported,none_supported,1,1
17061,0.0381,0,0.0106,0.0698,0.0591,none_supported,none_supported,1,1
17063,0.0934,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
17065,0.0302,0,0.0,0.0392,0.0392,none_supported,none_supported,1,1
17067,0.048,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17069,0.0257,0,0.0,0.0294,0.0294,none_supported,none_supported,1,1
17071,0.0343,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
17073,0.0848,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
17075,0.052,0,0.0106,0.0744,0.0637,none_supported,none_supported,1,1
17077,0.1038,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
17079,0.0361,0,0.0,0.0465,0.0465,none_supported,none_supported,1,1
17081,0.0728,0,0.0465,0.1125,0.066,none_supported,none_supported,1,1
17083,0.0571,0,0.0234,0.0773,0.054,none_supported,none_supported,1,1
17085,0.065,0,0.0234,0.0816,0.0582,none_supported,none_supported,1,1
17087,0.0443,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17089,0.2616,0,0.2,0.4375,0.2375,none_supported,atypical,1,0
17091,0.1265,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
17093,0.1623,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
17095,0.0921,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
17097,0.3377,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
17099,0.1168,1,0.1304,0.2195,0.0891,none_supported,none_supported,0,0
17101,0.0511,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17103,0.0762,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
17105,0.0638,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
17107,0.0607,1,0.0234,0.08,0.0566,none_supported,none_supported,0,0
17109,0.0685,0,0.0234,0.1084,0.085,none_supported,none_supported,1,1
17111,0.2247,0,0.1735,0.2903,0.1169,none_supported,atypical,1,0
17113,0.1579,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
17115,0.1254,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
17117,0.075,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
17119,0.2023,1,0.1735,0.2903,0.1169,none_supported,atypical,0,0
17121,0.0722,0,0.0465,0.1098,0.0632,none_supported,none_supported,1,1
17123,0.048,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17125,0.0468,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17127,0.053,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17129,0.0484,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
17131,0.0529,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
