fips,county_name,median_hh_income,population,land_sqmi,pop_density_sqmi,pct_bachelors_plus,acs_vintage,source
16059,"Lemhi County, Idaho",52057,8166,4563.695,1.79,22.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16061,"Lewis County, Idaho",49643,3649,478.822,7.62,19.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16063,"Lincoln County, Idaho",66038,5276,1201.364,4.39,11.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16065,"Madison County, Idaho",58259,53578,469.267,114.17,40.32,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16067,"Minidoka County, Idaho",70060,21922,756.996,28.96,16.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16069,"Nez Perce County, Idaho",71466,42477,848.32,50.07,26.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16071,"Oneida County, Idaho",72563,4681,1198.951,3.9,26.18,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16073,"Owyhee County, Idaho",59773,12284,7668.204,1.6,13.68,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16075,"Payette County, Idaho",65723,26190,406.893,64.37,19.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16077,"Power County, Idaho",59760,8018,1403.826,5.71,16.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16079,"Shoshone County, Idaho",49975,13580,2637.425,5.15,11.53,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16081,"Teton County, Idaho",90740,12101,449.091,26.95,48.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16083,"Twin Falls County, Idaho",65338,92121,1921.714,47.94,23.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16085,"Valley County, Idaho",76125,12136,3665.119,3.31,35.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
16087,"Washington County, Idaho",53608,10866,1452.852,7.48,19.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17001,"Adams County, Illinois",64962,65166,855.151,76.2,26.96,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17003,"Alexander County, Illinois",43523,5042,235.394,21.42,12.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17005,"Bond County, Illinois",61603,16627,380.336,43.72,21.24,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17007,"Boone County, Illinois",81638,53316,280.741,189.91,23.24,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17009,"Brown County, Illinois",72288,6320,305.727,20.67,15.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17011,"Bureau County, Illinois",65894,33027,869.071,38.0,21.42,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17013,"Calhoun County, Illinois",92095,4406,253.829,17.36,18.37,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17015,"Carroll County, Illinois",60871,15621,445.406,35.07,18.16,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17017,"Cass County, Illinois",64907,12826,375.754,34.13,19.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17019,"Champaign County, Illinois",63091,206098,996.104,206.9,46.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17021,"Christian County, Illinois",59253,33684,709.483,47.48,16.55,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17023,"Clark County, Illinois",70625,15328,501.375,30.57,24.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17025,"Clay County, Illinois",57266,13173,468.351,28.13,15.58,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17027,"Clinton County, Illinois",82314,36899,473.941,77.86,24.45,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17029,"Coles County, Illinois",56040,46689,508.272,91.86,27.14,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17031,"Cook County, Illinois",81797,5185812,944.925,5488.07,41.95,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17033,"Crawford County, Illinois",67614,18588,443.643,41.9,20.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17035,"Cumberland County, Illinois",69826,10378,345.944,30.0,18.6,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17037,"DeKalb County, Illinois",69022,100512,631.337,159.2,32.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17039,"De Witt County, Illinois",64802,15461,397.561,38.89,21.37,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17041,"Douglas County, Illinois",74186,19686,416.647,47.25,20.2,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17043,"DuPage County, Illinois",110502,927263,327.835,2828.44,51.45,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17045,"Edgar County, Illinois",56909,16637,623.324,26.69,20.15,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17047,"Edwards County, Illinois",59386,6118,222.4,27.51,13.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17049,"Effingham County, Illinois",75380,34505,478.769,72.07,26.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17051,"Fayette County, Illinois",57113,21380,716.443,29.84,16.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17053,"Ford County, Illinois",60782,13396,485.597,27.59,19.44,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17055,"Franklin County, Illinois",53471,37541,408.927,91.8,17.12,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17057,"Fulton County, Illinois",58617,33259,865.683,38.42,17.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17059,"Gallatin County, Illinois",54626,4857,322.941,15.04,15.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17061,"Greene County, Illinois",60976,11837,543.144,21.79,16.33,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17063,"Grundy County, Illinois",93060,52920,418.128,126.56,24.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17065,"Hamilton County, Illinois",61520,7972,434.647,18.34,18.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17067,"Hancock County, Illinois",65044,17434,793.748,21.96,24.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17069,"Hardin County, Illinois",57155,3623,177.389,20.42,12.18,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17071,"Henderson County, Illinois",65651,6284,378.793,16.59,19.24,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17073,"Henry County, Illinois",69912,48948,823.061,59.47,24.34,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17075,"Iroquois County, Illinois",62439,26746,1117.395,23.94,16.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17077,"Jackson County, Illinois",45572,52706,583.57,90.32,35.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17079,"Jasper County, Illinois",71094,9233,494.614,18.67,20.57,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17081,"Jefferson County, Illinois",61102,36808,571.235,64.44,18.37,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17083,"Jersey County, Illinois",79104,21336,369.555,57.73,20.51,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17085,"Jo Daviess County, Illinois",74954,21918,600.924,36.47,28.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17087,"Johnson County, Illinois",65203,13350,343.736,38.84,18.81,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17089,"Kane County, Illinois",100678,516097,519.364,993.71,37.48,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17091,"Kankakee County, Illinois",68325,106833,676.49,157.92,20.38,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17093,"Kendall County, Illinois",110474,135053,320.238,421.73,36.44,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17095,"Knox County, Illinois",53291,49294,716.385,68.81,20.3,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17097,"Lake County, Illinois",108917,711885,443.605,1604.77,46.95,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17099,"LaSalle County, Illinois",72281,109049,1135.138,96.07,18.75,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17101,"Lawrence County, Illinois",53438,15137,372.179,40.67,14.6,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17103,"Lee County, Illinois",68459,34058,724.769,46.99,19.35,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17105,"Livingston County, Illinois",70796,35659,1043.628,34.17,18.47,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17107,"Logan County, Illinois",64188,27870,618.052,45.09,19.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17109,"McDonough County, Illinois",50434,27102,589.323,45.99,31.8,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17111,"McHenry County, Illinois",102836,311366,603.397,516.02,35.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17113,"McLean County, Illinois",78329,170882,1183.248,144.42,46.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17115,"Macon County, Illinois",62449,102591,580.548,176.71,24.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17117,"Macoupin County, Illinois",68518,44566,862.974,51.64,18.78,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17119,"Madison County, Illinois",74800,264631,715.515,369.85,30.78,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17121,"Marion County, Illinois",60839,37294,572.538,65.14,17.29,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17123,"Marshall County, Illinois",69818,11715,386.822,30.29,18.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17125,"Mason County, Illinois",62127,12878,539.352,23.88,17.07,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17127,"Massac County, Illinois",62584,13958,237.151,58.86,16.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17129,"Menard County, Illinois",81334,12169,314.391,38.71,26.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17131,"Mercer County, Illinois",71710,15619,561.24,27.83,18.93,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17133,"Monroe County, Illinois",101635,34969,385.301,90.76,38.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17135,"Montgomery County, Illinois",61863,28078,703.766,39.9,18.2,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17137,"Morgan County, Illinois",65175,32621,568.959,57.33,23.26,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17139,"Moultrie County, Illinois",71676,14469,335.958,43.07,18.78,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17141,"Ogle County, Illinois",79244,51536,758.654,67.93,24.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17143,"Peoria County, Illinois",64938,179831,618.695,290.66,34.47,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17145,"Perry County, Illinois",59286,20810,441.928,47.09,12.26,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17147,"Piatt County, Illinois",87516,16702,439.188,38.03,31.88,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17149,"Pike County, Illinois",58029,14625,831.352,17.59,18.84,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17151,"Pope County, Illinois",62500,3757,368.867,10.19,16.85,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17153,"Pulaski County, Illinois",43227,5074,199.268,25.46,11.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17155,"Putnam County, Illinois",77526,5600,160.097,34.98,24.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17157,"Randolph County, Illinois",68870,30142,575.367,52.39,14.21,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17159,"Richland County, Illinois",60404,15675,360.034,43.54,18.86,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17161,"Rock Island County, Illinois",66768,142995,427.496,334.49,24.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17163,"St. Clair County, Illinois",70178,254777,657.735,387.36,30.74,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17165,"Saline County, Illinois",54945,23387,379.991,61.55,20.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17167,"Sangamon County, Illinois",74114,195217,868.23,224.84,35.12,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17169,"Schuyler County, Illinois",66059,6826,437.3,15.61,18.93,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17171,"Scott County, Illinois",73013,4847,250.79,19.33,22.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17173,"Shelby County, Illinois",68457,20867,758.509,27.51,17.59,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17175,"Stark County, Illinois",62284,5324,288.106,18.48,19.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17177,"Stephenson County, Illinois",61943,44042,564.247,78.05,21.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17179,"Tazewell County, Illinois",76704,130555,646.469,201.95,28.35,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17181,"Union County, Illinois",56420,16972,413.412,41.05,20.9,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17183,"Vermilion County, Illinois",54537,73179,898.319,81.46,16.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17185,"Wabash County, Illinois",53650,11199,223.323,50.15,18.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17187,"Warren County, Illinois",64650,16576,542.384,30.56,22.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17189,"Washington County, Illinois",75652,13682,562.597,24.32,24.4,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17191,"Wayne County, Illinois",53107,15994,713.83,22.41,16.21,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17193,"White County, Illinois",53097,13708,494.983,27.69,14.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17195,"Whiteside County, Illinois",64536,55192,684.099,80.68,20.07,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17197,"Will County, Illinois",107799,698450,835.875,835.59,36.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17199,"Williamson County, Illinois",65521,66902,420.21,159.21,27.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17201,"Winnebago County, Illinois",64363,283289,513.05,552.17,24.6,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
17203,"Woodford County, Illinois",85629,38348,527.557,72.69,36.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18001,"Adams County, Indiana",63128,35995,338.925,106.2,15.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18003,"Allen County, Indiana",68839,388791,657.146,591.64,31.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18005,"Bartholomew County, Indiana",80365,82881,406.94,203.67,35.38,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18007,"Benton County, Indiana",61811,8708,406.418,21.43,18.8,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18009,"Blackford County, Indiana",47560,12007,165.082,72.73,13.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18011,"Boone County, Indiana",104865,72827,422.882,172.22,50.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18013,"Brown County, Indiana",72644,15543,311.987,49.82,25.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18015,"Carroll County, Indiana",64003,20443,372.225,54.92,15.47,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18017,"Cass County, Indiana",56525,37703,412.144,91.48,15.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18019,"Clark County, Indiana",72298,122800,372.487,329.68,25.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18021,"Clay County, Indiana",67676,26431,357.6,73.91,17.01,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18023,"Clinton County, Indiana",63690,32967,405.067,81.39,16.71,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18025,"Crawford County, Indiana",48993,10494,305.613,34.34,11.14,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18027,"Daviess County, Indiana",68561,33442,429.514,77.86,15.11,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18029,"Dearborn County, Indiana",82693,50828,305.087,166.6,26.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18031,"Decatur County, Indiana",74228,26411,372.568,70.89,20.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18033,"DeKalb County, Indiana",70080,43584,362.834,120.12,20.14,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18035,"Delaware County, Indiana",56932,112109,392.109,285.91,25.69,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18037,"Dubois County, Indiana",71918,43563,427.267,101.96,24.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18039,"Elkhart County, Indiana",65617,206868,463.161,446.64,19.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18041,"Fayette County, Indiana",56659,23390,215.021,108.78,16.44,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18043,"Floyd County, Indiana",78179,80512,148.484,542.23,31.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18045,"Fountain County, Indiana",62526,16546,395.668,41.82,13.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18047,"Franklin County, Indiana",79702,22929,384.426,59.64,19.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18049,"Fulton County, Indiana",62878,20411,368.393,55.41,16.24,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18051,"Gibson County, Indiana",67763,32986,487.378,67.68,18.99,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18053,"Grant County, Indiana",54007,66377,414.089,160.3,20.38,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18055,"Greene County, Indiana",59753,30954,542.467,57.06,14.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18057,"Hamilton County, Indiana",117957,357176,394.381,905.66,61.83,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18059,"Hancock County, Indiana",91326,82013,305.957,268.05,34.2,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18061,"Harrison County, Indiana",72468,39785,484.081,82.19,22.01,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18063,"Hendricks County, Indiana",99988,179379,406.894,440.85,39.58,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18065,"Henry County, Indiana",60144,48896,391.877,124.77,16.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18067,"Howard County, Indiana",62496,83610,293.074,285.29,19.98,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18069,"Huntington County, Indiana",62734,36757,382.639,96.06,23.11,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18071,"Jackson County, Indiana",70208,46319,509.978,90.83,20.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18073,"Jasper County, Indiana",79634,33198,559.68,59.32,18.08,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18075,"Jay County, Indiana",54114,20281,383.905,52.83,12.69,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18077,"Jefferson County, Indiana",59987,33074,360.698,91.69,18.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18079,"Jennings County, Indiana",68476,27584,376.597,73.25,13.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18081,"Johnson County, Indiana",87227,163983,320.415,511.78,33.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18083,"Knox County, Indiana",58863,36108,515.831,70.0,17.79,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18085,"Kosciusko County, Indiana",73922,80357,531.446,151.2,24.62,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18087,"LaGrange County, Indiana",83741,40596,379.631,106.94,11.09,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18089,"Lake County, Indiana",68985,498990,498.89,1000.2,24.9,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
18091,"LaPorte County, Indiana",70452,112141,598.289,187.44,21.71,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
